date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:05:51	2369/2369	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Sep%202021%2011:05:52%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Flogin%2F	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed06a9.json	(from https://nuvei.com/login/)
19:05:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:05:53%20GMT	https://nuvei.com/?p=7887	C:/My%20Web%20Sites/nuvei/nuvei.com/indexd121.html	(from https://nuvei.com/login/)
19:05:52	2495/2495	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Sep%202021%2011:05:53%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Flogin%2F&format=xml	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed1eea	(from https://nuvei.com/login/)
19:05:52	3422/3422	---M--	200	added ('OK')	image/png	etag:%22612f0b69-d5e%22	https://nuvei.com/wp-content/uploads/2020/07/icon-control-panel.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-control-panel.png	(from https://nuvei.com/login/)
19:05:52	2724/2724	---M--	200	added ('OK')	image/png	etag:%22612f0b6a-aa4%22	https://nuvei.com/wp-content/uploads/2020/07/icon-sandbox-account.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-sandbox-account.png	(from https://nuvei.com/login/)
19:05:53	2882/2882	---M--	200	added ('OK')	image/png	etag:%22612f0b69-b42%22	https://nuvei.com/wp-content/uploads/2020/07/icon-merchant-dashboard.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-merchant-dashboard.png	(from https://nuvei.com/login/)
19:05:53	2614/2614	---M--	200	added ('OK')	image/png	etag:%22612f0b69-a36%22	https://nuvei.com/wp-content/uploads/2020/07/icon-gateway-dashboard.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-gateway-dashboard.png	(from https://nuvei.com/login/)
19:05:53	3215/3215	---M--	200	added ('OK')	image/png	etag:%22612f0b69-c8f%22	https://nuvei.com/wp-content/uploads/2020/07/icon-partner-dashboard.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-partner-dashboard.png	(from https://nuvei.com/login/)
19:05:53	3033/3033	---M--	200	added ('OK')	image/png	etag:%22612f0b69-bd9%22	https://nuvei.com/wp-content/uploads/2020/07/icon-webapp.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-webapp.png	(from https://nuvei.com/login/)
19:05:54	2467/2467	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Sep%202021%2011:05:56%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Fpayment-solutions%2Fplatform-overview%2F	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embedf133.json	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:05:56%20GMT	https://nuvei.com/?p=7342	C:/My%20Web%20Sites/nuvei/nuvei.com/index2ad6.html	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:55	2591/2591	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Sep%202021%2011:05:56%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Fpayment-solutions%2Fplatform-overview%2F&format=xml	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed28a0	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:56	196452/196452	---M--	200	added ('OK')	image/png	etag:%22612f0b69-2ff64%22	https://nuvei.com/wp-content/uploads/2020/07/Asset-1.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/Asset-1.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:56	522316/522316	---M--	200	added ('OK')	image/png	etag:%22612f0b6a-7f84c%22	https://nuvei.com/wp-content/uploads/2020/07/platform-overview.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/platform-overview.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:56	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2008%20Sep%202021%2011:05:57%20GMT	https://nuvei.com/payment-solutions/	C:/My%20Web%20Sites/nuvei/nuvei.com/payment-solutions/index.html	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:57	47813/47813	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b6c-bac5%22	https://nuvei.com/wp-content/uploads/2018/12/nuvei_services_security_risk_management_analysts.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2018/12/nuvei_services_security_risk_management_analysts.jpg	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:58	202080/202080	---M--	200	added ('OK')	image/png	etag:%22612f0b69-31560%22	https://nuvei.com/wp-content/uploads/2020/07/acquiring-flexibility.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/acquiring-flexibility.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:58	3255/3255	---M--	200	added ('OK')	image/png	etag:%22612f0b69-cb7%22	https://nuvei.com/wp-content/uploads/2020/07/icon-400-payments-2.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-400-payments-2.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:58	185962/185962	---M--	200	added ('OK')	image/png	etag:%22612f0b69-2d66a%22	https://nuvei.com/wp-content/uploads/2020/08/Multicurrency-Selection-world.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/Multicurrency-Selection-world.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:58	6197/6197	---M--	200	added ('OK')	image/png	etag:%22612f0b6a-1835%22	https://nuvei.com/wp-content/uploads/2020/07/icon-global-pay-in-2.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-global-pay-in-2.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:59	4530/4530	---M--	200	added ('OK')	image/png	etag:%22612f0b69-11b2%22	https://nuvei.com/wp-content/uploads/2020/07/icon-dynamic-currency-3.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-dynamic-currency-3.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:59	5033/5033	---M--	200	added ('OK')	image/png	etag:%22612f0b69-13a9%22	https://nuvei.com/wp-content/uploads/2020/07/icon-fx-solutions-2.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-fx-solutions-2.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:05:59	2985/2985	---M--	200	added ('OK')	image/png	etag:%22612f0b69-ba9%22	https://nuvei.com/wp-content/uploads/2020/07/icon-unified-reporting-2.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-unified-reporting-2.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:00	943/943	---M--	200	added ('OK')	image/png	etag:%22612f0b69-3af%22	https://nuvei.com/wp-content/uploads/2020/08/SmartRouting.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/SmartRouting.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:00	118766/118766	---M--	200	added ('OK')	image/png	etag:%22612f0b69-1cfee%22	https://nuvei.com/wp-content/uploads/2020/08/Paylink_combo.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/Paylink_combo.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:00	9730912/9730912	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b7d-947b60%22	https://nuvei.com/wp-content/uploads/2020/05/AdobeStock_304021144.jpeg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/05/AdobeStock_304021144.jpg	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:01	3255/3255	---M--	200	added ('OK')	image/png	etag:%22612f0b69-cb7%22	https://nuvei.com/wp-content/uploads/2020/07/icon-400-payments-2-1.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-400-payments-2-1.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:01	13615206/13615206	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b7e-cfc066%22	https://nuvei.com/wp-content/uploads/2020/07/shutterstock_747373468.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/shutterstock_747373468.jpg	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:01	1975/1975	---M--	200	added ('OK')	image/png	etag:%22612f0b68-7b7%22	https://nuvei.com/wp-content/uploads/2020/08/DeclineRecovery.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/DeclineRecovery.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:02	1310/1310	---M--	200	added ('OK')	image/png	etag:%22612f0b6a-51e%22	https://nuvei.com/wp-content/uploads/2020/08/paylink.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/paylink.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:02	875740/875740	---M--	200	added ('OK')	image/png	etag:%22612f0b6b-d5cdc%22	https://nuvei.com/wp-content/uploads/2020/07/icon-fraud-rules-engine-1-3.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-fraud-rules-engine-1-3.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:02	64415/64415	---M--	200	added ('OK')	image/png	etag:%22612f0b69-fb9f%22	https://nuvei.com/wp-content/uploads/2020/08/Unified-reporting.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/Unified-reporting.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:02	3966/3966	---M--	200	added ('OK')	image/png	etag:%22612f0b69-f7e%22	https://nuvei.com/wp-content/uploads/2020/07/Tokenization.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/Tokenization.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:03	1424/1424	---M--	200	added ('OK')	image/png	etag:%22612f0b6c-590%22	https://nuvei.com/wp-content/uploads/2018/11/nuvei_lower_chargebacks.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2018/11/nuvei_lower_chargebacks.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:03	875125/875125	---M--	200	added ('OK')	image/png	etag:%22612f0b6a-d5a75%22	https://nuvei.com/wp-content/uploads/2020/07/icon-pci-management-1-4.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-pci-management-1-4.png	(from https://nuvei.com/payment-solutions/platform-overview/)
19:06:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:06:05%20GMT	https://nuvei.com/en-ca/payment-solutions/online-payments/	C:/My%20Web%20Sites/nuvei/nuvei.com/en-ca/payment-solutions/online-payments/index.html	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:04	2620/2620	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Sep%202021%2011:06:05%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Fpayment-solutions%2Fonline-payments%2F	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embedaea2.json	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:06:05%20GMT	https://nuvei.com/?p=1398	C:/My%20Web%20Sites/nuvei/nuvei.com/indexe6a5.html	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:05	2754/2754	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Sep%202021%2011:06:06%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Fpayment-solutions%2Fonline-payments%2F&format=xml	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed037d	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:05	65932/65932	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b69-1018c%22	https://nuvei.com/wp-content/uploads/2020/08/nuvei_solutions_online_payments.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/nuvei_solutions_online_payments.jpg	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:05	335530/335530	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b6a-51eaa%22	https://nuvei.com/wp-content/uploads/2020/07/ipad-phone-coffeeJF-scaled.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/ipad-phone-coffeeJF-scaled.jpg	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:05	2872/2872	---M--	200	added ('OK')	image/png	etag:%22612f0b69-b38%22	https://nuvei.com/wp-content/uploads/2020/07/icon-credit-debit.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-credit-debit.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:06	2850/2850	---M--	200	added ('OK')	image/png	etag:%22612f0b69-b22%22	https://nuvei.com/wp-content/uploads/2020/07/icon-bank-transfer.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-bank-transfer.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:06	2065/2065	---M--	200	added ('OK')	image/png	etag:%22612f0b69-811%22	https://nuvei.com/wp-content/uploads/2020/07/icon-mobile-payment.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-mobile-payment.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:06	3223/3223	---M--	200	added ('OK')	image/png	etag:%22612f0b69-c97%22	https://nuvei.com/wp-content/uploads/2020/07/icon-cash-vouchers.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-cash-vouchers.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:06	3182/3182	---M--	200	added ('OK')	image/png	etag:%22612f0b69-c6e%22	https://nuvei.com/wp-content/uploads/2020/07/icon-ewallets.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-ewallets.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:07	3338/3338	---M--	200	added ('OK')	image/png	etag:%22612f0b69-d0a%22	https://nuvei.com/wp-content/uploads/2020/07/icon-prepaid.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-prepaid.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:07	68710/68710	---M--	200	added ('OK')	image/png	etag:%22612f0b69-10c66%22	https://nuvei.com/wp-content/uploads/2020/08/Checkout-GBP.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/Checkout-GBP.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:07	876843/876843	---M--	200	added ('OK')	image/png	etag:%22612f0b6a-d612b%22	https://nuvei.com/wp-content/uploads/2020/07/icon-global-acquiring-copy.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/icon-global-acquiring-copy.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:08	123204/123204	---M--	200	added ('OK')	image/png	etag:%22612f0b69-1e144%22	https://nuvei.com/wp-content/uploads/2020/08/cart-extensions-plugins.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/cart-extensions-plugins.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:08	34210/34210	---M--	200	added ('OK')	image/png	etag:%22612f0b68-85a2%22	https://nuvei.com/wp-content/uploads/2020/08/API-Monitor-1.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/API-Monitor-1.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:08	52598/52598	---M--	200	added ('OK')	image/png	etag:%22612f0b6a-cd76%22	https://nuvei.com/wp-content/uploads/2020/08/Virutal-terminal-offline-sale.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/Virutal-terminal-offline-sale.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:08	2345/2345	---M--	200	added ('OK')	image/png	etag:%22612f0b69-929%22	https://nuvei.com/wp-content/uploads/2020/07/GAMING.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/GAMING.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:08	600069/600069	---M--	200	added ('OK')	image/png	etag:%22612f0b69-92805%22	https://nuvei.com/wp-content/uploads/2020/08/Cashier-Deposit-2.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/Cashier-Deposit-2.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:09	2438/2438	---M--	200	added ('OK')	image/png	etag:%22612f0b69-986%22	https://nuvei.com/wp-content/uploads/2020/07/Travel.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/Travel.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:09	2005/2005	---M--	200	added ('OK')	image/png	etag:%22612f0b69-7d5%22	https://nuvei.com/wp-content/uploads/2020/07/ONLINE-RETAIL.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/ONLINE-RETAIL.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:09	2063/2063	---M--	200	added ('OK')	image/png	etag:%22612f0b69-80f%22	https://nuvei.com/wp-content/uploads/2020/07/NETWORK-MARKETING.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/NETWORK-MARKETING.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:09	2003/2003	---M--	200	added ('OK')	image/png	etag:%22612f0b69-7d3%22	https://nuvei.com/wp-content/uploads/2020/07/Digital.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/Digital.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:09	1265/1265	---M--	200	added ('OK')	image/png	etag:%22612f0b6c-4f1%22	https://nuvei.com/wp-content/themes/nuvei/img/icon-many-more.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/themes/nuvei/img/icon-many-more.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:10	244545/244545	---M--	200	added ('OK')	image/png	etag:%22612f0b69-3bb41%22	https://nuvei.com/wp-content/uploads/2020/07/customization.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/customization.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:10	2986/2986	---M--	200	added ('OK')	image/png	etag:%22612f0b69-baa%22	https://nuvei.com/wp-content/uploads/2020/07/PSD2.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/PSD2.png	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:11	368646/368646	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b6a-5a006%22	https://nuvei.com/wp-content/uploads/2020/07/shutterstock_582687739-scaled.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/shutterstock_582687739-scaled.jpg	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:06:13%20GMT	https://nuvei.com/en-ca/payment-solutions/mobile-payments/	C:/My%20Web%20Sites/nuvei/nuvei.com/en-ca/payment-solutions/mobile-payments/index.html	(from https://nuvei.com/payment-solutions/mobile-payments/)
19:06:12	2592/2592	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Sep%202021%2011:06:13%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Fpayment-solutions%2Fmobile-payments%2F	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed80ae.json	(from https://nuvei.com/payment-solutions/mobile-payments/)
19:06:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Sep%202021%2011:06:13%20GMT	https://nuvei.com/?p=1675	C:/My%20Web%20Sites/nuvei/nuvei.com/index4d02.html	(from https://nuvei.com/payment-solutions/mobile-payments/)
19:06:12	2697239/2697239	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b72-292817%22	https://nuvei.com/wp-content/uploads/2020/07/shutterstock_1097297477.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/shutterstock_1097297477.jpg	(from https://nuvei.com/payment-solutions/online-payments/)
19:06:12	2726/2726	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Sep%202021%2011:06:14%20GMT	https://nuvei.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnuvei.com%2Fpayment-solutions%2Fmobile-payments%2F&format=xml	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-json/oembed/1.0/embed3f18	(from https://nuvei.com/payment-solutions/mobile-payments/)
19:06:13	64094/64094	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b6c-fa5e%22	https://nuvei.com/wp-content/uploads/2018/11/nuvei_solutions_mobile_payments.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2018/11/nuvei_solutions_mobile_payments.jpg	(from https://nuvei.com/payment-solutions/mobile-payments/)
19:06:13	324123/324123	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b6a-4f21b%22	https://nuvei.com/wp-content/uploads/2020/07/ipad-phone-coffeeJF2-scaled.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/07/ipad-phone-coffeeJF2-scaled.jpg	(from https://nuvei.com/payment-solutions/mobile-payments/)
19:06:13	42033/42033	---M--	200	added ('OK')	image/png	etag:%22612f0b69-a431%22	https://nuvei.com/wp-content/uploads/2020/08/nuvei_solutions_mobile_payments_walker_c2x.png	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/nuvei_solutions_mobile_payments_walker_c2x.png	(from https://nuvei.com/payment-solutions/mobile-payments/)
19:06:14	165140/165140	---M--	200	added ('OK')	image/jpeg	etag:%22612f0b6a-28514%22	https://nuvei.com/wp-content/uploads/2020/08/wireless-pos-payment.jpg	C:/My%20Web%20Sites/nuvei/nuvei.com/wp-content/uploads/2020/08/wireless-pos-payment.jpg	(from https://nuvei.com/payment-solutions/mobile-payments/)
